id,time,violation
akn00078,41,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,42,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,43,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,44,nothing
akn00078,45,nothing
akn00078,46,nothing
akn00078,47,nothing
akn00078,48,nothing
akn00078,49,nothing
akn00078,50,nothing
akn00078,51,nothing
akn00078,52,nothing
akn00078,53,nothing
akn00078,54,nothing
akn00078,55,nothing
akn00078,56,nothing
akn00078,57,nothing
akn00078,58,nothing
akn00078,59,nothing
akn00078,60,nothing
akn00078,61,nothing
akn00078,62,nothing
akn00078,63,nothing
akn00078,64,nothing
akn00078,65,nothing
akn00078,66,nothing
akn00078,67,nothing
akn00078,68,nothing
akn00078,69,nothing
akn00078,70,nothing
akn00078,71,nothing
akn00078,72,nothing
akn00078,73,nothing
akn00078,74,nothing
akn00078,75,nothing
akn00078,76,nothing
akn00078,77,nothing
akn00078,78,nothing
akn00078,79,nothing
akn00078,80,nothing
akn00078,81,nothing
akn00078,82,nothing
akn00078,83,nothing
akn00078,84,nothing
akn00078,85,nothing
akn00078,86,nothing
akn00078,87,nothing
akn00078,88,nothing
akn00078,89,nothing
akn00078,90,nothing
akn00078,91,nothing
akn00078,92,nothing
akn00078,93,nothing
akn00078,94,nothing
akn00078,95,nothing
akn00078,96,nothing
akn00078,97,nothing
akn00078,98,nothing
akn00078,99,nothing
akn00078,100,nothing
akn00078,101,nothing
akn00078,102,nothing
akn00078,103,nothing
akn00078,104,nothing
akn00078,105,nothing
akn00078,106,nothing
akn00078,107,nothing
akn00078,108,nothing
akn00078,109,nothing
akn00078,110,nothing
akn00078,111,nothing
akn00078,112,nothing
akn00078,113,nothing
akn00078,114,nothing
akn00078,115,nothing
akn00078,116,nothing
akn00078,117,nothing
akn00078,118,nothing
akn00078,119,nothing
akn00078,120,nothing
akn00078,121,nothing
akn00078,122,nothing
akn00078,123,nothing
akn00078,124,nothing
akn00078,125,nothing
akn00078,126,nothing
akn00078,127,nothing
akn00078,128,nothing
akn00078,129,nothing
akn00078,130,nothing
akn00078,131,nothing
akn00078,132,nothing
akn00078,133,nothing
akn00078,134,nothing
akn00078,135,nothing
akn00078,136,nothing
akn00078,137,nothing
akn00078,138,nothing
akn00078,139,nothing
akn00078,140,nothing
akn00078,141,nothing
akn00078,142,nothing
akn00078,143,nothing
akn00078,144,nothing
akn00078,145,nothing
akn00078,146,nothing
akn00078,147,nothing
akn00078,148,nothing
akn00078,149,nothing
akn00078,150,nothing
akn00078,151,nothing
akn00078,152,nothing
akn00078,153,nothing
akn00078,154,nothing
akn00078,155,nothing
akn00078,156,nothing
akn00078,157,nothing
akn00078,158,nothing
akn00078,159,nothing
akn00078,160,nothing
akn00078,161,nothing
akn00078,162,nothing
akn00078,163,nothing
akn00078,164,nothing
akn00078,165,nothing
akn00078,166,nothing
akn00078,167,nothing
akn00078,168,nothing
akn00078,169,nothing
akn00078,170,nothing
akn00078,171,nothing
akn00078,172,nothing
akn00078,173,nothing
akn00078,174,nothing
akn00078,175,nothing
akn00078,176,nothing
akn00078,177,nothing
akn00078,178,nothing
akn00078,179,nothing
akn00078,180,nothing
akn00078,181,nothing
akn00078,182,nothing
akn00078,183,nothing
akn00078,184,nothing
akn00078,185,nothing
akn00078,186,nothing
akn00078,187,nothing
akn00078,188,nothing
akn00078,189,nothing
akn00078,190,nothing
akn00078,191,nothing
akn00078,192,nothing
akn00078,193,nothing
akn00078,194,nothing
akn00078,195,nothing
akn00078,196,nothing
akn00078,197,nothing
akn00078,198,nothing
akn00078,199,nothing
akn00078,200,nothing
akn00078,201,nothing
akn00078,202,nothing
akn00078,203,nothing
akn00078,204,nothing
akn00078,205,nothing
akn00078,206,nothing
akn00078,207,nothing
akn00078,208,nothing
akn00078,209,nothing
akn00078,210,nothing
akn00078,211,nothing
akn00078,212,nothing
akn00078,213,nothing
akn00078,214,nothing
akn00078,215,nothing
akn00078,216,nothing
akn00078,217,nothing
akn00078,218,nothing
akn00078,219,nothing
akn00078,220,nothing
akn00078,221,nothing
akn00078,222,nothing
akn00078,223,nothing
akn00078,224,nothing
akn00078,225,nothing
akn00078,226,nothing
akn00078,227,nothing
akn00078,228,nothing
akn00078,229,nothing
akn00078,230,nothing
akn00078,231,nothing
akn00078,232,nothing
akn00078,233,nothing
akn00078,234,nothing
akn00078,235,nothing
akn00078,236,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,237,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,238,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,239,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,240,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,241,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,242,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,243,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,244,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,245,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,246,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,247,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,248,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,249,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,250,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,251,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,252,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,253,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,254,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,255,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00078,256,nothing
akn00078,257,nothing
akn00078,258,nothing
akn00078,259,nothing
akn00078,260,nothing
akn00078,261,nothing
akn00078,262,nothing
akn00078,263,nothing
akn00078,264,nothing
akn00078,265,nothing
akn00078,266,nothing
akn00078,267,nothing
akn00078,268,nothing
akn00078,269,nothing
akn00078,270,nothing
akn00078,271,nothing
akn00078,272,nothing
akn00078,273,nothing
akn00078,274,nothing
akn00078,275,nothing
akn00078,276,nothing
akn00078,277,nothing
akn00078,278,nothing
akn00078,279,nothing
akn00078,280,nothing
akn00078,281,nothing
akn00078,282,nothing
akn00078,283,nothing
akn00078,284,nothing
akn00078,285,nothing
akn00078,286,nothing
akn00078,287,nothing
akn00078,288,nothing
akn00078,289,nothing
akn00078,290,nothing
akn00078,291,nothing
akn00078,292,nothing
akn00078,293,nothing
akn00078,294,nothing
akn00078,295,nothing
akn00078,296,nothing
akn00078,297,nothing
akn00078,298,nothing
akn00078,299,nothing
akn00078,300,nothing
akn00047,1,nothing
akn00047,2,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,3,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,4,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,5,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,6,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,7,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,8,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,9,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,10,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,11,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,12,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,13,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,14,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,15,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,16,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,17,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,18,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,19,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,20,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,21,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,22,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,23,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,24,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,25,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,26,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,27,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,28,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,29,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,30,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,31,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,32,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,33,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,34,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,35,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,36,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,37,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,38,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,39,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,40,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,41,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,42,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,43,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,44,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,45,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,46,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,47,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,48,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,49,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,50,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,51,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,52,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,53,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,54,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,55,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,56,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,57,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,58,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,59,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,60,nothing
akn00047,61,nothing
akn00047,62,nothing
akn00047,63,nothing
akn00047,64,nothing
akn00047,65,nothing
akn00047,66,nothing
akn00047,67,nothing
akn00047,68,nothing
akn00047,69,nothing
akn00047,70,nothing
akn00047,71,nothing
akn00047,72,nothing
akn00047,73,nothing
akn00047,74,nothing
akn00047,75,nothing
akn00047,76,nothing
akn00047,77,nothing
akn00047,78,nothing
akn00047,79,nothing
akn00047,80,nothing
akn00047,81,nothing
akn00047,82,nothing
akn00047,83,nothing
akn00047,84,nothing
akn00047,85,nothing
akn00047,86,nothing
akn00047,87,nothing
akn00047,88,nothing
akn00047,89,nothing
akn00047,90,nothing
akn00047,91,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,92,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,93,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,94,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,95,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,96,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,97,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,98,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,99,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,100,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,101,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,102,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,103,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,104,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,105,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,106,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,107,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,108,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,109,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,110,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,111,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,112,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,113,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,114,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,115,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,116,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,117,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,118,nothing
akn00047,119,nothing
akn00047,120,nothing
akn00047,121,nothing
akn00047,122,nothing
akn00047,123,nothing
akn00047,124,nothing
akn00047,125,nothing
akn00047,126,nothing
akn00047,127,nothing
akn00047,128,nothing
akn00047,129,nothing
akn00047,130,nothing
akn00047,131,nothing
akn00047,132,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,133,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,134,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,135,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,136,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,137,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,138,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,139,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,140,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,141,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,142,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,143,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,144,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,145,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,146,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,147,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,148,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,149,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,150,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,151,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,152,nothing
akn00047,153,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,154,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,155,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,156,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,157,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,158,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,159,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,160,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,161,Статья 12.17  часть 1.1 и 1.2. движение транспортных средств по полосе для маршрутных транспортных средств или остановка на указанной полосе в нарушение Правил дорожного движения 
akn00047,162,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,163,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,164,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,165,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,166,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,167,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,168,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,169,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,170,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,171,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
